Case ID,Activity,Activity ID,Event Type,Timestamp,Resource,Cost,Duration (min)
33,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:42:11 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,10.194443327231738
33,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:42:11 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
23,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:42:12 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.3779382953910435
50,Close Incident,Task_18,complete,Mon Jan 01 2024 08:42:22 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
50,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 08:42:22 GMT+0100 (Central European Standard Time),System (Automated),0,
11,Escalate to Level 2,Task_8,complete,Mon Jan 01 2024 08:42:36 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),5,4.721173421274112
11,Accept and Review,Task_9,start,Mon Jan 01 2024 08:42:36 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
36,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:42:46 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.037730744585205
37,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:42:51 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,15.895568755149734
37,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:42:51 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
39,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:43:07 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.7798116902860137
50,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 08:43:22 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
50,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 08:43:22 GMT+0100 (Central European Standard Time),Management,0,
16,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:43:42 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,16.978864653860835
16,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:43:42 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
6,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:43:44 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,14.360485132486897
6,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:43:44 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
22,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:43:58 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,18.454445397773487
22,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:43:58 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
33,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:44:07 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.9301198860264173
33,Close Incident,Task_18,start,Mon Jan 01 2024 08:44:07 GMT+0100 (Central European Standard Time),System (Automated),0,
33,Escalate to Level 2,Task_8,start,Mon Jan 01 2024 08:44:07 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
47,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:44:14 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,12.641789260467435
47,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:44:14 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
44,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:44:24 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,13.423909414839885
44,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:44:24 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
37,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:44:43 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.8725551199539996
16,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:44:46 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.0629501718172008
16,Close Incident,Task_18,start,Mon Jan 01 2024 08:44:46 GMT+0100 (Central European Standard Time),System (Automated),0,
6,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:45:03 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.3222451052121391
6,Escalate to Level 2,Task_8,start,Mon Jan 01 2024 08:45:03 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
33,Close Incident,Task_18,complete,Mon Jan 01 2024 08:45:07 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
33,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 08:45:07 GMT+0100 (Central European Standard Time),System (Automated),0,
47,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:45:36 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.3611039983897066
8,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:45:43 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,18.673791962106456
8,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:45:43 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
22,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:45:44 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.7635899237978252
22,Close Incident,Task_18,start,Mon Jan 01 2024 08:45:44 GMT+0100 (Central European Standard Time),System (Automated),0,
16,Close Incident,Task_18,complete,Mon Jan 01 2024 08:45:46 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
16,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 08:45:46 GMT+0100 (Central European Standard Time),System (Automated),0,
44,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:45:47 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.375318741363793
44,Close Incident,Task_18,start,Mon Jan 01 2024 08:45:47 GMT+0100 (Central European Standard Time),System (Automated),0,
33,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 08:46:07 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
33,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 08:46:07 GMT+0100 (Central European Standard Time),Management,0,
35,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:46:30 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,20.572883223045245
35,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:46:30 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
25,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:46:41 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,19.160511490998214
25,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:46:41 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
22,Close Incident,Task_18,complete,Mon Jan 01 2024 08:46:44 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
22,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 08:46:44 GMT+0100 (Central European Standard Time),System (Automated),0,
16,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 08:46:46 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
16,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 08:46:46 GMT+0100 (Central European Standard Time),Management,0,
44,Close Incident,Task_18,complete,Mon Jan 01 2024 08:46:47 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
44,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 08:46:47 GMT+0100 (Central European Standard Time),System (Automated),0,
49,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:47:08 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,19.717406901550238
49,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:47:08 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
8,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:47:18 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.571917871782545
33,Escalate to Level 2,Task_8,complete,Mon Jan 01 2024 08:47:25 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),5,3.3015698652727172
33,Accept and Review,Task_9,start,Mon Jan 01 2024 08:47:25 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
35,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:47:41 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.1884177368469713
35,Close Incident,Task_18,start,Mon Jan 01 2024 08:47:41 GMT+0100 (Central European Standard Time),System (Automated),0,
25,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:47:41 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.0127136518760123
25,Close Incident,Task_18,start,Mon Jan 01 2024 08:47:41 GMT+0100 (Central European Standard Time),System (Automated),0,
22,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 08:47:44 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
22,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 08:47:44 GMT+0100 (Central European Standard Time),Management,0,
44,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 08:47:47 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
44,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 08:47:47 GMT+0100 (Central European Standard Time),Management,0,
49,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:48:24 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.2541343303201657
32,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:48:27 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,20.120581919306346
32,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:48:27 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
35,Close Incident,Task_18,complete,Mon Jan 01 2024 08:48:41 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
35,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 08:48:41 GMT+0100 (Central European Standard Time),System (Automated),0,
25,Close Incident,Task_18,complete,Mon Jan 01 2024 08:48:41 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
25,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 08:48:41 GMT+0100 (Central European Standard Time),System (Automated),0,
6,Escalate to Level 2,Task_8,complete,Mon Jan 01 2024 08:49:08 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),5,4.081278087089919
6,Accept and Review,Task_9,start,Mon Jan 01 2024 08:49:08 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
14,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:49:14 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,20.744703231785625
14,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:49:14 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
21,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:49:22 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,22.73300563256628
21,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:49:22 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
1,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:49:23 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,16.407253771021537
1,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:49:23 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
35,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 08:49:41 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
35,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 08:49:41 GMT+0100 (Central European Standard Time),Management,0,
25,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 08:49:41 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
25,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 08:49:41 GMT+0100 (Central European Standard Time),Management,0,
32,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:49:44 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.2805078875850775
32,Escalate to Level 2,Task_8,start,Mon Jan 01 2024 08:49:44 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
19,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:49:44 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,26.007984575679327
19,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:49:44 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
14,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:50:14 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.00785584904024
21,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:50:24 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.0406639444651409
21,Escalate to Level 2,Task_8,start,Mon Jan 01 2024 08:50:24 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
48,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:50:51 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,17.243334553244306
48,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:50:51 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
19,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:50:54 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.1612474653628566
19,Escalate to Level 2,Task_8,start,Mon Jan 01 2024 08:50:54 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
1,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:51:19 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.9435393578582612
1,Close Incident,Task_18,start,Mon Jan 01 2024 08:51:19 GMT+0100 (Central European Standard Time),System (Automated),0,
31,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:51:22 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,29.696848377399085
31,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:51:22 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
43,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:51:23 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,28.27436300377486
43,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:51:23 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
2,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:51:26 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,16.382689707537494
2,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:51:26 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
26,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:51:59 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,19.379865431792183
26,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:51:59 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
48,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:52:14 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.3842155643496998
48,Escalate to Level 2,Task_8,start,Mon Jan 01 2024 08:52:14 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
1,Close Incident,Task_18,complete,Mon Jan 01 2024 08:52:19 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
1,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 08:52:19 GMT+0100 (Central European Standard Time),System (Automated),0,
43,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:52:23 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.0035278615280891
43,Close Incident,Task_18,start,Mon Jan 01 2024 08:52:23 GMT+0100 (Central European Standard Time),System (Automated),0,
30,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:52:29 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,25.11438072976935
30,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:52:29 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
46,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:52:35 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,22.357904587994586
46,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:52:35 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
31,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:52:47 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.4194943531672723
31,Close Incident,Task_18,start,Mon Jan 01 2024 08:52:47 GMT+0100 (Central European Standard Time),System (Automated),0,
31,Escalate to Level 2,Task_8,start,Mon Jan 01 2024 08:52:47 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
34,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:52:49 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,22.750171664331805
34,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:52:49 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
26,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:53:04 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.0894258670985313
26,Close Incident,Task_18,start,Mon Jan 01 2024 08:53:04 GMT+0100 (Central European Standard Time),System (Automated),0,
26,Escalate to Level 2,Task_8,start,Mon Jan 01 2024 08:53:04 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
19,Escalate to Level 2,Task_8,complete,Mon Jan 01 2024 08:53:06 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),5,2.199802655459401
19,Accept and Review,Task_9,start,Mon Jan 01 2024 08:53:06 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
2,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:53:07 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.682848591129352
9,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:53:13 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,19.28143147879006
9,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:53:13 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
1,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 08:53:19 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
1,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 08:53:19 GMT+0100 (Central European Standard Time),Management,0,
43,Close Incident,Task_18,complete,Mon Jan 01 2024 08:53:23 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
43,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 08:53:23 GMT+0100 (Central European Standard Time),System (Automated),0,
32,Escalate to Level 2,Task_8,complete,Mon Jan 01 2024 08:53:32 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),5,3.802197510841591
32,Accept and Review,Task_9,start,Mon Jan 01 2024 08:53:32 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
31,Close Incident,Task_18,complete,Mon Jan 01 2024 08:53:47 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
31,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 08:53:47 GMT+0100 (Central European Standard Time),System (Automated),0,
42,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:53:49 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,20.258396564508455
42,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:53:49 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
46,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:54:01 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.433708871402466
26,Close Incident,Task_18,complete,Mon Jan 01 2024 08:54:04 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
26,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 08:54:04 GMT+0100 (Central European Standard Time),System (Automated),0,
30,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:54:10 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.6693382802388537
30,Close Incident,Task_18,start,Mon Jan 01 2024 08:54:10 GMT+0100 (Central European Standard Time),System (Automated),0,
30,Escalate to Level 2,Task_8,start,Mon Jan 01 2024 08:54:10 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
43,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 08:54:23 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
43,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 08:54:23 GMT+0100 (Central European Standard Time),Management,0,
34,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:54:33 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.72075802301582
9,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:54:44 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.515370499877881
21,Escalate to Level 2,Task_8,complete,Mon Jan 01 2024 08:54:47 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),5,4.3789006921104985
21,Accept and Review,Task_9,start,Mon Jan 01 2024 08:54:47 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
31,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 08:54:47 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
31,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 08:54:47 GMT+0100 (Central European Standard Time),Management,0,
26,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 08:55:04 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
26,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 08:55:04 GMT+0100 (Central European Standard Time),Management,0,
30,Close Incident,Task_18,complete,Mon Jan 01 2024 08:55:10 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
30,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 08:55:10 GMT+0100 (Central European Standard Time),System (Automated),0,
26,Escalate to Level 2,Task_8,complete,Mon Jan 01 2024 08:55:16 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),5,2.19508303192097
26,Accept and Review,Task_9,start,Mon Jan 01 2024 08:55:16 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
31,Escalate to Level 2,Task_8,complete,Mon Jan 01 2024 08:55:20 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),5,2.5375101980780803
31,Accept and Review,Task_9,start,Mon Jan 01 2024 08:55:20 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
42,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:55:27 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.63213678246821
42,Escalate to Level 2,Task_8,start,Mon Jan 01 2024 08:55:27 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
13,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:55:44 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,23.954552936832126
13,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:55:44 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
30,Send Satisfaction Survey,Task_19,complete,Mon Jan 01 2024 08:56:10 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
30,Analyze Trends and Report,Task_20,start,Mon Jan 01 2024 08:56:10 GMT+0100 (Central European Standard Time),Management,0,
15,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:56:23 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,28.065092376167975
15,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:56:23 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
48,Escalate to Level 2,Task_8,complete,Mon Jan 01 2024 08:56:38 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),5,4.3906053349086145
48,Accept and Review,Task_9,start,Mon Jan 01 2024 08:56:38 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
30,Escalate to Level 2,Task_8,complete,Mon Jan 01 2024 08:56:42 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),5,2.5348802454318125
30,Accept and Review,Task_9,start,Mon Jan 01 2024 08:56:42 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
41,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:56:47 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,27.0125965756289
41,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:56:47 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
13,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:57:01 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.2823609409049603
13,Close Incident,Task_18,start,Mon Jan 01 2024 08:57:01 GMT+0100 (Central European Standard Time),System (Automated),0,
5,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:57:27 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,28.669528396712632
5,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:57:27 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
11,Accept and Review,Task_9,complete,Mon Jan 01 2024 08:57:39 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),40,15.057257920454123
11,Identify Root Cause,Task_10,start,Mon Jan 01 2024 08:57:39 GMT+0100 (Central European Standard Time),Specialist (Level 2/3),0,
13,Close Incident,Task_18,complete,Mon Jan 01 2024 08:58:01 GMT+0100 (Central European Standard Time),System (Automated),0.1,1
13,Send Satisfaction Survey,Task_19,start,Mon Jan 01 2024 08:58:01 GMT+0100 (Central European Standard Time),System (Automated),0,
7,Attempt First Call Resolution (FCR),Task_6,complete,Mon Jan 01 2024 08:58:04 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),30,29.61837864010765
7,Is Resolved at Level 1?,Gateway_7,start,Mon Jan 01 2024 08:58:04 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
15,Is Resolved at Level 1?,Gateway_7,complete,Mon Jan 01 2024 08:58:09 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),2,1.7715291134185949
15,Escalate to Level 2,Task_8,start,Mon Jan 01 2024 08:58:09 GMT+0100 (Central European Standard Time),Service Desk Operator (Level 1),0,
